timestamp_string;timestamp_string_date;timestamp_string_time;wind_speed_knots;wind_direction_deg;barometric_pressure_ssl_hPa;rain_today_mm;rain_rate_mmh;temperature_cels;rel_humidity;uv_index;heat_index_cels;wind_gust_knots;dew_point_cels;wind_chill_cels;ground_temperature_cels;solar_irradiance_wpsm;rel_leaf_wetness;soil_moisture_cb;rain_this_month_mm;rain_this_year_mm;evapotranspiration_today_mm;evapotranspiration_this_month_mm;evapotranspiration_this_year_mm
19/11/2020 15:56:00;19/11/2020;15:56:00;2.5;182.0;1016.1;0.0;0.0;12.1;0.84;;;4.3;9.5;;;;;;;;;;
19/11/2020 15:58:00;19/11/2020;15:58:00;2.5;177.0;1016.0;0.0;0.0;12.0;0.84;;;4.3;9.4;;;;;;;;;;
19/11/2020 16:00:00;19/11/2020;16:00:00;2.5;177.0;1016.0;0.0;0.0;12.0;0.84;;;4.3;9.4;;;;;;;;;;
19/11/2020 16:01:00;19/11/2020;16:01:00;3.5;175.0;1016.0;0.0;0.0;11.9;0.84;;;4.3;9.3;;;;;;;;;;
19/11/2020 16:02:00;19/11/2020;16:02:00;3.5;165.0;1016.0;0.0;0.0;11.9;0.84;;;4.3;9.3;;;;;;;;;;
19/11/2020 16:03:00;19/11/2020;16:03:00;3.5;176.0;1016.0;0.0;0.0;11.9;0.84;;;6.1;9.3;;;;;;;;;;
19/11/2020 16:04:00;19/11/2020;16:04:00;3.5;178.0;1016.0;0.0;0.0;11.9;0.84;;;6.1;9.3;;;;;;;;;;
19/11/2020 16:06:00;19/11/2020;16:06:00;3.5;186.0;1016.0;0.0;0.0;11.9;0.85;;;6.1;9.5;;;;;;;;;;
19/11/2020 16:07:00;19/11/2020;16:07:00;3.5;167.0;1016.0;0.0;0.0;11.8;0.85;;;6.0;9.4;;;;;;;;;;
19/11/2020 16:09:00;19/11/2020;16:09:00;3.5;177.0;1015.9;0.0;0.0;11.8;0.85;;;5.2;9.4;;;;;;;;;;;11.1;;;;;;;;;
