timestamp_string;timestamp_string_date;timestamp_string_time;wind_speed_knots;wind_direction_deg;barometric_pressure_ssl_hPa;rain_today_mm;rain_rate_mmh;temperature_cels;rel_humidity;uv_index;heat_index_cels;wind_gust_knots;dew_point_cels;wind_chill_cels;ground_temperature_cels;solar_irradiance_wpsm;rel_leaf_wetness;soil_moisture_cb;rain_this_month_mm;rain_this_year_mm;evapotranspiration_today_mm;evapotranspiration_this_month_mm;evapotranspiration_this_year_mm;perceived_temperature_cels;humidex_cels;wind_temperature_cels;current_weather;wet_bulb_temperature_cels;absolute_humidity_gm3;saturated_vapor_pressure_hPa;windrun_km;barometric_pressure_wsl_hPa;average_wind_speed_knots;storm_rain_mmm, rain_in_last_storm_event_mm;cloud_height_m
22/11/2020 12:05:00;22/11/2020;12:05:00;0.0;225;1031.1;0.0;0.0;5.0;0.69;;;0.0;-0.2;;;;;;10.9;1335.3;;;;3.7;2.8;5.0;Nessun fenomeno;3.0;;;;;0.1;0.0;;
22/11/2020 12:10:00;22/11/2020;12:10:00;0.0;225;1030.9;0.0;0.0;5.4;0.67;;;0.0;-0.2;;;;;;10.9;1335.3;;;;4.1;3.2;5.4;Nessun fenomeno;3.3;;;;;0.3;0.0;;
22/11/2020 12:15:00;22/11/2020;12:15:00;0.0;225;1030.7;0.0;0.0;5.6;0.66;;;0.0;-0.3;;;;;;10.9;1335.3;;;;4.3;3.4;5.6;Nessun fenomeno;3.4;;;;;0.4;0.0;;
22/11/2020 12:25:00;22/11/2020;12:25:00;0.0;247.5;1030.6;0.0;0.0;5.9;0.62;;;1.7008639308855291;-0.8;;;;;;10.9;1335.3;;;;4.6;3.5;5.9;Nessun fenomeno;3.4;;;;;0.2;0.0;;
22/11/2020 12:30:00;22/11/2020;12:30:00;0.0;135;1030.6;0.0;0.0;5.9;0.63;;;0.0;-0.6;;;;;;10.9;1335.3;;;;4.6;3.6;5.9;Nessun fenomeno;3.4;;;;;0.3;0.0;;
22/11/2020 12:40:00;22/11/2020;12:40:00;0.0;225;1030.2;0.0;0.0;6.5;0.62;;;0.0;-0.3;;;;;;10.9;1335.3;;;;5.3;4.3;6.5;Nessun fenomeno;3.9;;;;;0.0;0.0;;
22/11/2020 12:45:00;22/11/2020;12:45:00;0.9989200863930886;225;1030.2;0.0;0.0;6.2;0.61;;;1.398488120950324;-0.8;;;;;;10.9;1335.3;;;;4.8;3.9;6.2;Nessun fenomeno;3.6;;;;;0.4;0.0;;
22/11/2020 12:50:00;22/11/2020;12:50:00;0.0;247.5;1030.1;0.0;0.0;6.5;0.61;;;0.0;-0.5;;;;;;10.9;1335.3;;;;5.2;4.2;6.5;Nessun fenomeno;3.8;;;;;0.4;0.0;;
22/11/2020 13:00:00;22/11/2020;13:00:00;0.3023758099352052;247.5;1030.0;0.0;0.0;6.4;0.61;;;0.9989200863930886;-0.6;;;;;;10.9;1335.3;;;;5.0;4.1;6.4;Nessun fenomeno;3.7;;;;;1.1;0.0;;
22/11/2020 13:10:00;22/11/2020;13:10:00;0.0;270;1029.7;0.0;0.0;6.9;0.6;;;1.5982721382289415;-0.3;;;;;;10.9;1335.3;;;;5.6;4.7;6.9;Nessun fenomeno;4.1;;;;;0.5;0.0;;
22/11/2020 13:15:00;22/11/2020;13:15:00;0.5993520518358532;247.5;1029.6;0.0;0.0;6.7;0.61;;;1.5982721382289415;-0.3;;;;;;10.9;1335.3;;;;4.8;4.5;6.6;Nessun fenomeno;4.0;;;;;1.6;0.0;;
22/11/2020 13:20:00;22/11/2020;13:20:00;1.9978401727861772;247.5;1029.7;0.0;0.0;6.1;0.6;;;2.5;-1.1;;;;;;10.9;1335.3;;;;4.5;3.7;6.1;Nessun fenomeno;3.4;;;;;3.1;0.0;;
22/11/2020 13:30:00;22/11/2020;13:30:00;1.7008639308855291;247.5;1029.5;0.0;0.0;6.8;0.6;;;1.9006479481641467;-0.4;;;;;;10.9;1335.3;;;;5.3;4.5;6.8;Nessun fenomeno;4.0;;;;;1.8;0.0;;
22/11/2020 13:35:00;22/11/2020;13:35:00;0.5021598272138229;247.5;1029.4;0.0;0.0;6.9;0.61;;;1.398488120950324;-0.1;;;;;;10.9;1335.3;;;;5.7;4.7;6.9;Nessun fenomeno;4.2;;;;;1.6;0.0;;
22/11/2020 13:40:00;22/11/2020;13:40:00;0.5993520518358532;247.5;1029.3;0.0;0.0;6.5;0.6;;;2.1004319654427643;-0.7;;;;;;10.9;1335.3;;;;4.6;4.2;6.4;Nessun fenomeno;3.8;;;;;2.3;0.0;;
22/11/2020 13:50:00;22/11/2020;13:50:00;1.9006479481641467;270;1029.0;0.0;0.0;4.7;0.67;;;1.9006479481641467;-0.9;;;;;;10.9;1335.3;;;;3.3;2.3;4.7;Nessun fenomeno;2.6;;;;;2.8;0.0;;
22/11/2020 13:55:00;22/11/2020;13:55:00;0.10259179265658747;225;1028.9;0.0;0.0;4.0;0.69;;;0.0;-1.2;;;;;;10.9;1335.3;;;;2.6;1.6;4.0;Nessun fenomeno;2.1;;;;;1.1;0.0;;
22/11/2020 14:05:00;22/11/2020;14:05:00;0.0;247.5;1028.7;0.0;0.0;3.9;0.72;;;0.0;-0.7;;;;;;10.9;1335.3;;;;2.5;1.6;3.9;Nessun fenomeno;2.2;;;;;0.0;0.0;;
22/11/2020 14:10:00;22/11/2020;14:10:00;0.0;202.5;1028.5;0.0;0.0;3.8;0.73;;;0.0;-0.6;;;;;;10.9;1335.3;;;;2.4;1.5;3.8;Nessun fenomeno;2.2;;;;;0.0;0.0;;
22/11/2020 14:20:00;22/11/2020;14:20:00;0.0;247.5;1028.4;0.0;0.0;3.6;0.74;;;0.0;-0.6;;;;;;10.9;1335.3;;;;2.2;1.3;3.6;Nessun fenomeno;2.1;;;;;0.0;0.0;;
22/11/2020 14:25:00;22/11/2020;14:25:00;0.10259179265658747;247.5;1028.4;0.0;0.0;3.6;0.74;;;1.1987041036717063;-0.6;;;;;;10.9;1335.3;;;;2.2;1.3;3.6;Nessun fenomeno;2.1;;;;;0.2;0.0;;
22/11/2020 14:35:00;22/11/2020;14:35:00;0.0;225;1028.4;0.0;0.0;3.5;0.75;;;0.0;-0.5;;;;;;10.9;1335.3;;;;2.1;1.2;3.5;Nessun fenomeno;2.0;;;;;0.0;0.0;;
22/11/2020 14:40:00;22/11/2020;14:40:00;0.0;225;1028.3;0.0;0.0;3.3;0.76;;;0.0;-0.5;;;;;;10.9;1335.3;;;;1.9;1.0;3.3;Nessun fenomeno;1.9;;;;;0.0;0.0;;
22/11/2020 14:50:00;22/11/2020;14:50:00;0.0;270;1028.1;0.0;0.0;3.4;0.77;;;0.0;-0.3;;;;;;10.9;1335.3;;;;2.0;1.2;3.4;Nessun fenomeno;2.0;;;;;0.0;0.0;;
22/11/2020 15:00:00;22/11/2020;15:00:00;0.0;180;1028.0;0.0;0.0;3.1;0.78;;;0.0;-0.4;;;;;;10.9;1335.3;;;;1.7;0.8;3.1;Nessun fenomeno;1.8;;;;;0.0;0.0;;
22/11/2020 15:05:00;22/11/2020;15:05:00;0.0;225;1028.1;0.0;0.0;3.1;0.77;;;0.0;-0.5;;;;;;10.9;1335.3;;;;1.7;0.8;3.1;Nessun fenomeno;1.8;;;;;0.0;0.0;;
22/11/2020 15:10:00;22/11/2020;15:10:00;0.0;180;1028.1;0.0;0.0;2.9;0.78;;;0.0;-0.6;;;;;;10.9;1335.3;;;;1.5;0.6;2.9;Nessun fenomeno;1.6;;;;;0.0;0.0;;
22/11/2020 15:15:00;22/11/2020;15:15:00;0.0;180;1028.1;0.0;0.0;2.8;0.78;;;0.0;-0.7;;;;;;10.9;1335.3;;;;1.4;0.5;2.8;Nessun fenomeno;1.5;;;;;0.0;0.0;;
22/11/2020 15:25:00;22/11/2020;15:25:00;0.0;247.5;1028.0;0.0;0.0;2.6;0.79;;;0.0;-0.7;;;;;;10.9;1335.3;;;;1.2;0.3;2.6;Nessun fenomeno;1.4;;;;;0.0;0.0;;
22/11/2020 15:30:00;22/11/2020;15:30:00;0.0;337.5;1028.0;0.0;0.0;2.4;0.79;;;0.0;-0.9;;;;;;10.9;1335.3;;;;0.9;0.0;2.4;Nessun fenomeno;1.2;;;;;0.0;0.0;;
22/11/2020 15:40:00;22/11/2020;15:40:00;0.0;0;1027.9;0.0;0.0;2.0;0.82;;;0.0;-0.8;;;;;;10.9;1335.3;;;;0.5;-0.3;2.0;Nessun fenomeno;1.0;;;;;0.0;0.0;;
22/11/2020 15:50:00;22/11/2020;15:50:00;0.0;247.5;1028.1;0.0;0.0;1.9;0.83;;;0.0;-0.7;;;;;;10.9;1335.3;;;;0.4;-0.4;1.9;Nessun fenomeno;1.0;;;;;0.0;0.0;;
22/11/2020 15:55:00;22/11/2020;15:55:00;0.0;22.5;1028.0;0.0;0.0;1.8;0.84;;;0.0;-0.6;;;;;;10.9;1335.3;;;;0.3;-0.5;1.8;Nessun fenomeno;0.9;;;;;0.0;0.0;;
22/11/2020 16:00:00;22/11/2020;16:00:00;0.0;22.5;1028.1;0.0;0.0;1.6;0.84;;;0.0;-0.8;;;;;;10.9;1335.3;;;;0.1;-0.8;1.6;Nessun fenomeno;0.7;;;;;0.0;0.0;;
22/11/2020 16:10:00;22/11/2020;16:10:00;0.0;22.5;1028.1;0.0;0.0;1.4;0.85;;;0.0;-0.8;;;;;;10.9;1335.3;;;;-0.1;-1.0;1.4;Nessun fenomeno;0.6;;;;;0.0;0.0;;
22/11/2020 16:15:00;22/11/2020;16:15:00;0.0;22.5;1028.1;0.0;0.0;1.3;0.86;;;0.0;-0.8;;;;;;10.9;1335.3;;;;-0.2;-1.0;1.3;Nessun fenomeno;0.6;;;;;0.0;0.0;;
22/11/2020 16:20:00;22/11/2020;16:20:00;0.0;45;1028.1;0.0;0.0;1.1;0.86;;;0.0;-1.0;;;;;;10.9;1335.3;;;;-0.4;-1.3;1.1;Nessun fenomeno;0.4;;;;;0.0;0.0;;
22/11/2020 16:25:00;22/11/2020;16:25:00;0.0;45;1028.2;0.0;0.0;1.0;0.87;;;0.0;-0.9;;;;;;10.9;1335.3;;;;-0.5;-1.4;1.0;Nessun fenomeno;0.3;;;;;0.0;0.0;;
22/11/2020 16:25:00;22/11/2020;16:25:00;0.0;45;1028.2;0.0;0.0;1.0;0.87;;;0.0;-0.9;;;;;;10.9;1335.3;;;;-0.5;-1.4;1.0;Nessun fenomeno;0.3;;;;;0.0;0.0;;
22/11/2020 16:30:00;22/11/2020;16:30:00;0.0;45;1028.2;0.0;0.0;0.9;0.87;;;0.0;-1.0;;;;;;10.9;1335.3;;;;-0.6;-1.5;0.9;Nessun fenomeno;0.2;;;;;0.0;0.0;;
22/11/2020 16:35:00;22/11/2020;16:35:00;0.0;22.5;1028.3;0.0;0.0;0.6;0.88;;;0.0;-1.2;;;;;;10.9;1335.3;;;;-1.0;-1.8;0.6;Nessun fenomeno;-0.1;;;;;0.0;0.0;;
22/11/2020 16:40:00;22/11/2020;16:40:00;0.0;22.5;1028.3;0.0;0.0;0.6;0.88;;;0.0;-1.2;;;;;;10.9;1335.3;;;;-1.0;-1.8;0.6;Nessun fenomeno;-0.1;;;;;0.0;0.0;;
22/11/2020 16:50:00;22/11/2020;16:50:00;0.0;315;1028.2;0.0;0.0;0.4;0.89;;;0.0;-1.2;;;;;;10.9;1335.3;;;;-1.2;-2.0;0.4;Nessun fenomeno;-0.2;;;;;0.0;0.0;;
22/11/2020 16:55:00;22/11/2020;16:55:00;0.0;22.5;1028.3;0.0;0.0;0.2;0.88;;;0.0;-1.6;;;;;;10.9;1335.3;;;;-1.4;-2.3;0.2;Nessun fenomeno;-0.4;;;;;0.0;0.0;;
22/11/2020 17:00:00;22/11/2020;17:00:00;0.0;22.5;1028.4;0.0;0.0;0.2;0.88;;;0.0;-1.6;;;;;;10.9;1335.3;;;;-1.4;-2.3;0.2;Nessun fenomeno;-0.4;;;;;0.0;0.0;;
22/11/2020 17:05:00;22/11/2020;17:05:00;0.0;45;1028.4;0.0;0.0;-0.1;0.88;;;0.0;-1.8;;;;;;10.9;1335.3;;;;-1.7;-2.7;-0.1;Nessun fenomeno;-0.7;;;;;0.0;0.0;;
22/11/2020 17:10:00;22/11/2020;17:10:00;0.0;45;1028.4;0.0;0.0;-0.2;0.89;;;0.0;-1.8;;;;;;10.9;1335.3;;;;-1.8;-2.8;-0.2;Nessun fenomeno;-0.8;;;;;0.0;0.0;;
22/11/2020 17:15:00;22/11/2020;17:15:00;0.0;45;1028.4;0.0;0.0;-0.2;0.9;;;0.0;-1.6;;;;;;10.9;1335.3;;;;-1.8;-2.7;-0.2;Nessun fenomeno;-0.7;;;;;0.0;0.0;;
22/11/2020 17:20:00;22/11/2020;17:20:00;0.0;45;1028.4;0.0;0.0;-0.4;0.9;;;0.0;-1.8;;;;;;10.9;1335.3;;;;-2.0;-3.0;-0.4;Nessun fenomeno;-0.9;;;;;0.0;0.0;;
22/11/2020 17:25:00;22/11/2020;17:25:00;0.0;45;1028.4;0.0;0.0;-0.5;0.9;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.2;-3.1;-0.5;Nessun fenomeno;-1.0;;;;;0.0;0.0;;
22/11/2020 17:35:00;22/11/2020;17:35:00;0.0;45;1028.5;0.0;0.0;-0.6;0.91;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.3;-3.2;-0.6;Nessun fenomeno;-1.1;;;;;0.0;0.0;;
22/11/2020 17:40:00;22/11/2020;17:40:00;0.0;45;1028.4;0.0;0.0;-0.6;0.9;;;0.0;-2.0;;;;;;10.9;1335.3;;;;-2.3;-3.2;-0.6;Nessun fenomeno;-1.1;;;;;0.0;0.0;;
22/11/2020 17:45:00;22/11/2020;17:45:00;0.0;45;1028.5;0.0;0.0;-0.5;0.91;;;0.0;-1.8;;;;;;10.9;1335.3;;;;-2.1;-3.1;-0.5;Nessun fenomeno;-1.0;;;;;0.0;0.0;;
22/11/2020 17:50:00;22/11/2020;17:50:00;0.0;247.5;1028.5;0.0;0.0;-0.4;0.91;;;0.0;-1.7;;;;;;10.9;1335.3;;;;-2.0;-3.0;-0.4;Nessun fenomeno;-0.9;;;;;0.0;0.0;;
22/11/2020 17:55:00;22/11/2020;17:55:00;0.0;337.5;1028.7;0.0;0.0;-0.6;0.91;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.3;-3.2;-0.6;Nessun fenomeno;-1.1;;;;;0.0;0.0;;
22/11/2020 18:00:00;22/11/2020;18:00:00;0.0;337.5;1028.8;0.0;0.0;-0.7;0.9;;;0.0;-2.1;;;;;;10.9;1335.3;;;;-2.4;-3.4;-0.7;Notte/Nessun fenomeno;-1.2;;;;;0.0;0.0;;
22/11/2020 18:05:00;22/11/2020;18:05:00;0.0;337.5;1028.7;0.0;0.0;-1.0;0.91;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.7;-3.7;-1.0;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 18:15:00;22/11/2020;18:15:00;0.0;315;1028.8;0.0;0.0;-0.8;0.92;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.5;-3.4;-0.8;Notte/Nessun fenomeno;-1.2;;;;;0.0;0.0;;
22/11/2020 18:20:00;22/11/2020;18:20:00;0.0;337.5;1028.8;0.0;0.0;-0.8;0.92;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.5;-3.4;-0.8;Notte/Nessun fenomeno;-1.2;;;;;0.0;0.0;;
22/11/2020 18:25:00;22/11/2020;18:25:00;0.0;337.5;1028.8;0.0;0.0;-1.0;0.91;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.7;-3.7;-1.0;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 18:30:00;22/11/2020;18:30:00;0.0;337.5;1028.8;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 18:35:00;22/11/2020;18:35:00;0.0;22.5;1028.9;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 18:40:00;22/11/2020;18:40:00;0.0;22.5;1028.8;0.0;0.0;-1.4;0.91;;;0.0;-2.7;;;;;;10.9;1335.3;;;;-3.2;-4.2;-1.4;Notte/Nessun fenomeno;-1.8;;;;;0.0;0.0;;
22/11/2020 18:45:00;22/11/2020;18:45:00;0.0;0;1028.9;0.0;0.0;-1.5;0.91;;;0.0;-2.8;;;;;;10.9;1335.3;;;;-3.3;-4.3;-1.5;Notte/Nessun fenomeno;-1.9;;;;;0.0;0.0;;
22/11/2020 18:55:00;22/11/2020;18:55:00;0.0;0;1028.9;0.0;0.0;-1.4;0.92;;;0.0;-2.5;;;;;;10.9;1335.3;;;;-3.1;-4.1;-1.4;Notte/Nessun fenomeno;-1.8;;;;;0.0;0.0;;
22/11/2020 19:00:00;22/11/2020;19:00:00;0.0;292.5;1028.8;0.0;0.0;-1.2;0.92;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.9;-3.9;-1.2;Notte/Nessun fenomeno;-1.6;;;;;0.0;0.0;;
22/11/2020 19:05:00;22/11/2020;19:05:00;0.0;270;1028.9;0.0;0.0;-1.4;0.92;;;0.0;-2.5;;;;;;10.9;1335.3;;;;-3.1;-4.1;-1.4;Notte/Nessun fenomeno;-1.8;;;;;0.0;0.0;;
22/11/2020 19:10:00;22/11/2020;19:10:00;0.0;270;1029.0;0.0;0.0;-1.2;0.92;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.9;-3.9;-1.2;Notte/Nessun fenomeno;-1.6;;;;;0.0;0.0;;
22/11/2020 19:15:00;22/11/2020;19:15:00;0.0;270;1029.0;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 19:20:00;22/11/2020;19:20:00;0.0;270;1029.2;0.0;0.0;-0.9;0.92;;;0.0;-2.0;;;;;;10.9;1335.3;;;;-2.6;-3.5;-0.9;Notte/Nessun fenomeno;-1.3;;;;;0.0;0.0;;
22/11/2020 19:30:00;22/11/2020;19:30:00;0.0;270;1029.1;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 19:35:00;22/11/2020;19:35:00;0.0;270;1029.3;0.0;0.0;-0.9;0.92;;;0.0;-2.0;;;;;;10.9;1335.3;;;;-2.6;-3.5;-0.9;Notte/Nessun fenomeno;-1.3;;;;;0.0;0.0;;
22/11/2020 19:40:00;22/11/2020;19:40:00;0.0;270;1029.2;0.0;0.0;-0.9;0.92;;;0.0;-2.0;;;;;;10.9;1335.3;;;;-2.6;-3.5;-0.9;Notte/Nessun fenomeno;-1.3;;;;;0.0;0.0;;
22/11/2020 19:45:00;22/11/2020;19:45:00;0.0;315;1029.2;0.0;0.0;-0.8;0.92;;;0.0;-1.9;;;;;;10.9;1335.3;;;;-2.5;-3.4;-0.8;Notte/Nessun fenomeno;-1.2;;;;;0.0;0.0;;
22/11/2020 19:50:00;22/11/2020;19:50:00;0.0;315;1029.2;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 19:55:00;22/11/2020;19:55:00;0.0;0;1029.0;0.0;0.0;-1.0;0.92;;;0.0;-2.1;;;;;;10.9;1335.3;;;;-2.7;-3.7;-1.0;Notte/Nessun fenomeno;-1.4;;;;;0.0;0.0;;
22/11/2020 20:05:00;22/11/2020;20:05:00;0.0;0;1029.2;0.0;0.0;-0.9;0.92;;;0.0;-2.0;;;;;;10.9;1335.3;;;;-2.6;-3.5;-0.9;Notte/Nessun fenomeno;-1.3;;;;;0.0;0.0;;
22/11/2020 20:10:00;22/11/2020;20:10:00;0.0;270;1029.2;0.0;0.0;-1.1;0.92;;;0.0;-2.2;;;;;;10.9;1335.3;;;;-2.8;-3.8;-1.1;Notte/Nessun fenomeno;-1.5;;;;;0.0;0.0;;
22/11/2020 20:15:00;22/11/2020;20:15:00;0.0;0;1029.2;0.0;0.0;-1.2;0.92;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.9;-3.9;-1.2;Notte/Nessun fenomeno;-1.6;;;;;0.0;0.0;;
22/11/2020 20:20:00;22/11/2020;20:20:00;0.0;0;1029.3;0.0;0.0;-1.2;0.92;;;0.0;-2.3;;;;;;10.9;1335.3;;;;-2.9;-3.9;-1.2;Notte/Nessun fenomeno;-1.6;;;;;0.0;0.0;;
22/11/2020 20:25:00;22/11/2020;20:25:00;0.0;0;1029.2;0.0;0.0;-1.4;0.92;;;0.0;-2.5;;;;;;10.9;1335.3;;;;-3.1;-4.1;-1.4;Notte/Nessun fenomeno;-1.8;;;;;0.0;0.0;;
22/11/2020 20:30:00;22/11/2020;20:30:00;0.0;292.5;1029.3;0.0;0.0;-1.5;0.92;;;0.0;-2.6;;;;;;10.9;1335.3;;;;-3.3;-4.3;-1.5;Notte/Nessun fenomeno;-1.9;;;;;0.0;0.0;;
22/11/2020 20:35:00;22/11/2020;20:35:00;0.0;292.5;1029.3;0.0;0.0;-1.6;0.92;;;0.0;-2.7;;;;;;10.9;1335.3;;;;-3.4;-4.4;-1.6;Notte/Nessun fenomeno;-2.0;;;;;0.0;0.0;;
22/11/2020 20:45:00;22/11/2020;20:45:00;0.0;270;1029.4;0.0;0.0;-1.5;0.92;;;0.0;-2.6;;;;;;10.9;1335.3;;;;-3.3;-4.3;-1.5;Notte/Nessun fenomeno;-1.9;;;;;0.0;0.0;;
22/11/2020 20:50:00;22/11/2020;20:50:00;0.0;45;1029.3;0.0;0.0;-1.6;0.92;;;0.0;-2.7;;;;;;10.9;1335.3;;;;-3.4;-4.4;-1.6;Notte/Nessun fenomeno;-2.0;;;;;0.0;0.0;;
22/11/2020 20:55:00;22/11/2020;20:55:00;0.0;45;1029.3;0.0;0.0;-1.6;0.92;;;0.0;-2.7;;;;;;10.9;1335.3;;;;-3.4;-4.4;-1.6;Notte/Nessun fenomeno;-2.0;;;;;0.0;0.0;;
22/11/2020 21:00:00;22/11/2020;21:00:00;0.0;45;1029.4;0.0;0.0;-1.7;0.92;;;0.0;-2.8;;;;;;10.9;1335.3;;;;-3.5;-4.5;-1.7;Notte/Nessun fenomeno;-2.1;;;;;0.0;0.0;;
22/11/2020 21:05:00;22/11/2020;21:05:00;0.0;45;1029.2;0.0;0.0;-1.7;0.92;;;0.0;-2.8;;;;;;10.9;1335.3;;;;-3.5;-4.5;-1.7;Notte/Nessun fenomeno;-2.1;;;;;0.0;0.0;;
