timestamp_string;timestamp_string_date;timestamp_string_time;wind_speed_knots;wind_direction_deg;barometric_pressure_ssl_hPa;rain_today_mm;rain_rate_mmh;temperature_cels;rel_humidity;uv_index;heat_index_cels;wind_gust_knots;dew_point_cels;wind_chill_cels;ground_temperature_cels;solar_irradiance_wpsm;rel_leaf_wetness;soil_moisture_cb;rain_this_month_mm;rain_this_year_mm;evapotranspiration_today_mm;evapotranspiration_this_month_mm;evapotranspiration_this_year_mm
19/11/2020 15:59:25;19/11/2020;15:59:25;2.5917926565874727;225;1020.0;0.0;0.0;11.8;0.67;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:00:25;19/11/2020;16:00:25;1.673866090712743;180;1019.9;0.0;0.0;11.8;0.68;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:01:25;19/11/2020;16:01:25;3.509719222462203;202.5;1019.9;0.0;0.0;11.8;0.68;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:02:25;19/11/2020;16:02:25;4.319654427645788;202.5;1019.9;0.0;0.0;11.8;0.68;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:04:25;19/11/2020;16:04:25;2.5917926565874727;202.5;1019.8;0.0;0.0;11.8;0.68;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:05:25;19/11/2020;16:05:25;2.5917926565874727;202.5;1019.8;0.0;0.0;11.7;0.68;0.0;11.7;;;;;;;;;;;;
19/11/2020 16:06:25;19/11/2020;16:06:25;3.509719222462203;202.5;1019.7;0.0;0.0;11.7;0.68;0.0;11.1;;;;;;;;;;;;
19/11/2020 16:07:26;19/11/2020;16:07:26;4.319654427645788;157.5;1019.8;0.0;0.0;11.7;0.68;0.0;11.1;;;;;;;;;;;;
19/11/2020 16:09:26;19/11/2020;16:09:26;3.509719222462203;202.5;1019.7;0.0;0.0;11.6;0.68;0.0;11.1;;;;;;;;;;;;;;;;;;;;;;
19/11/2020 16:10:27;19/11/2020;16:10:27;3.509719222462203;202.5;1019.8;0.0;0.0;11.6;0.68;0.0;11.1;;;;;;;;;;;;;;;;;;;;;;
